alm_date,alm_time,inci_no,exp_no,station,number,st_prefix,street,st_type,st_suffix,apt_room,city,state,zip,combined adress,rmz,latitude,longitude,inci_type,descript,mutl_aid,disp_date,disp_time,arv_date,arv_time,ctrl_date,ctrl_time,clr_date,clr_time,shift,alarms,district,app_supp,per_supp,app_ems,per_ems,app_rescue,per_rescue,app_other,per_other,prop_use,descript_b
12-Jun-13,02:10:53,13-0002280,0,3,1600,,SPRUCE,CT,,,IOWA CITY,IA,52240,1600  SPRUCE CT  IOWA CITY IA 52240,0017.00,41.642637,-91.513848,321,"EMS call, excluding vehicle accident with injury",N,12-Jun-13,02:10:02,12-Jun-13,02:15:04,,,12-Jun-13,02:35:38,A,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
12-Jun-13,11:46:13,13-0002285,0,2,1200,S,RIVERSIDE,DR,,,IOWA CITY,IA,52246,1200 S RIVERSIDE DR  IOWA CITY IA 52246,0104.00,41.645777,-91.537956,381,Rescue or EMS standby,N,12-Jun-13,11:44:42,12-Jun-13,11:46:13,,,12-Jun-13,12:30:00,B,1,2-1,0,0,0,0,1,3,0,0,579,"Motor vehicle or boat sales, services, repair"
12-Jun-13,17:01:00,13-0002290,0,1,1708,,HOLLYWOOD,BLVD,,,IOWA CITY,IA,52240,1708  HOLLYWOOD BLVD  IOWA CITY IA 52240,0018.00,41.639411,-91.511018,311,"Medical assist, assist EMS crew",N,12-Jun-13,17:00:12,12-Jun-13,17:04:23,,,12-Jun-13,17:08:28,B,1,3-1,0,0,1,3,0,0,0,0,962,"Residential street, road or residential driveway"
12-Jun-13,23:37:37,13-0002295,0,2,310,,FINKBINE,LN,,#9,IOWA CITY,IA,52240,310  FINKBINE LN  IOWA CITY IA 52240,0005.00,41.656392,-91.572256,611,Dispatched & cancelled en route,N,12-Jun-13,23:36:39,,,,,12-Jun-13,23:39:53,B,1,2-1,0,0,1,3,0,0,0,0,,
13-Jun-13,14:39:41,13-0002300,0,4,1100,N,DODGE,ST,,,IOWA CITY,IA,52245,1100 N DODGE ST  IOWA CITY IA 52245,0001.00,0,0,324,Motor Vehicle Accident with no injuries,N,13-Jun-13,14:38:07,13-Jun-13,14:43:19,,,13-Jun-13,14:51:25,C,1,4-1,0,0,1,3,0,0,0,0,963,Street or road in commercial area
13-Jun-13,19:16:54,13-0002305,0,2,400,,HAWK RIDGE,DR,,4201,IOWA CITY,IA,52240,400  HAWK RIDGE DR  IOWA CITY IA 52240,0005.00,41.647908,-91.551597,311,"Medical assist, assist EMS crew",N,13-Jun-13,19:15:54,13-Jun-13,19:23:54,,,13-Jun-13,19:28:11,C,1,2-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
14-Jun-13,01:08:25,13-0002310,0,1,1223,,HIGHLAND,CT,,,IOWA CITY,IA,52240,1223  HIGHLAND CT  IOWA CITY IA 52240,0017.00,41.646906,-91.528397,154,Dumpster or other outside trash receptacle fire,N,14-Jun-13,01:06:39,14-Jun-13,01:15:10,,,14-Jun-13,01:24:59,C,1,1-3,1,3,0,0,0,0,0,0,891,Warehouse
14-Jun-13,12:05:31,13-0002315,0,2,2410,,MORMON TREK,BLVD,,,IOWA CITY,IA,52246,2410  MORMON TREK BLVD  IOWA CITY IA 52246,0005.00,41.636818,-91.565623,321,"EMS call, excluding vehicle accident with injury",N,14-Jun-13,12:04:34,14-Jun-13,12:08:34,,,14-Jun-13,12:16:31,A,1,2-1,1,3,0,0,0,0,0,0,511,Convenience store
14-Jun-13,15:32:01,13-0002320,0,1,,,HAWKINS,DR,,,IOWA CITY,IA,52240,  HAWKINS DR  IOWA CITY IA 52240,0023.00,0,0,323,Motor vehicle/pedestrian accident (MV Ped),N,14-Jun-13,15:30:41,14-Jun-13,15:36:02,,,14-Jun-13,15:51:27,A,1,2-1,1,3,0,0,0,0,0,0,963,Street or road in commercial area
14-Jun-13,17:54:45,13-0002325,0,1,422,S,DUBUQUE,ST,,21,IOWA CITY,IA,52240,422 S DUBUQUE ST  IOWA CITY IA 52240,0016.00,0,0,743,"Smoke detector activation, no fire - unintentional",N,14-Jun-13,17:52:50,14-Jun-13,17:57:36,,,14-Jun-13,18:17:18,B,1,1-2,5,13,0,0,0,0,0,0,429,Multifamily dwelling
15-Jun-13,01:47:53,13-0002330,0,4,1010,,SCOTT PARK,DR,,207,IOWA CITY,IA,52240,1010  SCOTT PARK DR  IOWA CITY IA 52240,0105.00,41.660352,-91.480693,311,"Medical assist, assist EMS crew",N,15-Jun-13,01:46:56,15-Jun-13,01:55:42,,,15-Jun-13,02:19:26,B,1,4-3,0,0,1,3,0,0,0,0,429,Multifamily dwelling
15-Jun-13,11:44:43,13-0002335,0,1,527,N,VAN BUREN,ST,,,IOWA CITY,IA,52240,527 N VAN BUREN ST  IOWA CITY IA 52240,0011.00,41.667781,-91.528721,321,"EMS call, excluding vehicle accident with injury",N,15-Jun-13,11:43:56,15-Jun-13,11:51:13,,,15-Jun-13,12:17:58,C,1,1-4,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
15-Jun-13,19:20:16,13-0002340,0,3,,,BOYRUM,ST,,,IOWA CITY,IA,52240,  BOYRUM ST  IOWA CITY IA 52240,0017.00,0,0,551,Assist police or other governmental agency,N,15-Jun-13,19:20:00,15-Jun-13,19:24:36,,,15-Jun-13,19:29:19,C,1,1-3,1,3,1,3,0,0,0,0,961,Highway or divided highway
16-Jun-13,01:32:53,13-0002345,0,1,121,E,COLLEGE,ST,,,IOWA CITY,IA,52240,121 E COLLEGE ST  IOWA CITY IA 52240,0021.00,41.658894,-91.533623,311,"Medical assist, assist EMS crew",N,16-Jun-13,01:32:34,16-Jun-13,01:36:08,,,16-Jun-13,01:49:50,C,1,1-2,1,3,0,0,0,0,0,0,162,Bar or nightclub
16-Jun-13,16:08:55,13-0002350,0,4,,N,SCOTT,BLVD,,,IOWA CITY,IA,52245, N SCOTT BLVD  IOWA CITY IA 52245,0001.00,0,0,421,Chemical hazard (no spill or leak),N,16-Jun-13,16:06:33,16-Jun-13,16:10:37,,,16-Jun-13,16:11:21,A,1,4-1,0,0,0,0,0,0,1,3,963,Street or road in commercial area
17-Jun-13,03:55:28,13-0002355,0,4,1010,,SCOTT PARK,DR,,314,IOWA CITY,IA,52245,1010  SCOTT PARK DR  IOWA CITY IA 52245,0105.00,41.660352,-91.480693,622,No Incident found on arrival at dispatch address,N,17-Jun-13,03:54:25,17-Jun-13,04:01:03,,,17-Jun-13,04:09:45,A,1,4-3,0,0,1,3,0,0,0,0,429,Multifamily dwelling
17-Jun-13,12:14:57,13-0002360,0,1,410,,IOWA,AVE,,,IOWA CITY,IA,52240,410  IOWA AVE  IOWA CITY IA 52240,0011.00,41.661388,-91.529933,311,"Medical assist, assist EMS crew",N,17-Jun-13,12:13:48,17-Jun-13,12:16:53,,,17-Jun-13,12:25:14,C,1,1-4,0,0,1,3,0,0,0,0,965,Vehicle parking area
17-Jun-13,16:15:29,13-0002365,0,2,92MM,,HIGHWAY #218,,,,IOWA CITY,IA,52246,92MM  HIGHWAY #218   IOWA CITY IA 52246,0004.00,0,0,143,Grass fire,N,17-Jun-13,16:14:51,17-Jun-13,16:27:36,,,17-Jun-13,16:45:00,C,1,2-1,1,3,0,0,0,0,0,0,961,Highway or divided highway
17-Jun-13,17:55:09,13-0002370,0,2,,S,RIVERSIDE,DR,,,IOWA CITY,IA,52246, S RIVERSIDE DR  IOWA CITY IA 52246,0104.00,0,0,311,"Medical assist, assist EMS crew",N,17-Jun-13,17:54:06,17-Jun-13,18:02:57,,,17-Jun-13,18:20:12,C,1,2-1,1,3,0,0,0,0,0,0,963,Street or road in commercial area
17-Jun-13,22:28:05,13-0002375,0,2,135,,HAWKEYE,CT,,,IOWA CITY,IA,52246,135  HAWKEYE CT  IOWA CITY IA 52246,0004.00,41.666964,-91.572203,410,"Combustible/flammable gas/liquid condition, other",N,17-Jun-13,22:27:40,17-Jun-13,22:34:27,,,17-Jun-13,23:03:59,C,1,2-1,1,3,0,0,0,0,0,0,429,Multifamily dwelling
18-Jun-13,09:15:23,13-0002380,0,2,3475,,KILLARNEY,RD,,,IOWA CITY,IA,52244,3475  KILLARNEY RD  IOWA CITY IA 52244,0004.00,41.65472,-91.587712,311,"Medical assist, assist EMS crew",N,18-Jun-13,09:15:09,18-Jun-13,09:25:47,,,18-Jun-13,09:35:20,A,1,2-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
18-Jun-13,18:31:48,13-0002385,0,2,1824,,KATHLIN,DR,,,IOWA CITY,IA,52244,1824  KATHLIN DR  IOWA CITY IA 52244,0005.00,41.648431,-91.565693,321,"EMS call, excluding vehicle accident with injury",N,18-Jun-13,18:31:29,18-Jun-13,18:36:18,,,18-Jun-13,19:01:58,A,1,2-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
18-Jun-13,19:55:56,13-0002390,0,3,429,,SOUTHGATE,AVE,,,IOWA CITY,IA,52240,429  SOUTHGATE AVE  IOWA CITY IA 52240,0018.00,41.640597,-91.529861,311,"Medical assist, assist EMS crew",N,18-Jun-13,19:55:25,18-Jun-13,19:59:31,,,18-Jun-13,20:04:25,A,1,3-1,1,3,0,0,0,0,0,0,439,"Boarding/rooming house, residential hotels"
19-Jun-13,02:59:32,13-0002395,0,3,845,,CROSS PARK,AVE,,,IOWA CITY,IA,52240,845  CROSS PARK AVE  IOWA CITY IA 52240,0018.00,41.638992,-91.523473,311,"Medical assist, assist EMS crew",N,19-Jun-13,02:59:03,19-Jun-13,03:04:53,,,19-Jun-13,03:17:36,A,1,3-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
19-Jun-13,15:10:20,13-0002400,0,1,416,S,DODGE,ST,,,IOWA CITY,IA,52240,416 S DODGE ST  IOWA CITY IA 52240,0011.00,41.655985,-91.525395,321,"EMS call, excluding vehicle accident with injury",N,19-Jun-13,15:09:33,19-Jun-13,15:13:52,,,19-Jun-13,15:41:06,B,1,1-4,0,0,1,3,0,0,0,0,599,Business office
19-Jun-13,23:19:42,13-0002405,0,1,500,E,MARKET,ST,,,IOWA CITY,IA,52245,500 E MARKET ST  IOWA CITY IA 52245,0011.00,41.664128,-91.528433,743,"Smoke detector activation, no fire - unintentional",N,19-Jun-13,23:19:03,19-Jun-13,23:23:11,,,19-Jun-13,23:24:43,B,1,10,5,13,0,0,0,0,0,0,331,Hospital - medical or psychiatric
20-Jun-13,16:22:36,13-0002410,0,3,2017,,KEOKUK,ST,,14,IOWA CITY,IA,52240,2017  KEOKUK ST  IOWA CITY IA 52240,0017.00,41.640223,-91.525036,311,"Medical assist, assist EMS crew",N,20-Jun-13,16:21:52,20-Jun-13,16:27:46,,,20-Jun-13,16:36:13,A,1,3-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
20-Jun-13,21:30:58,13-0002415,0,1,210,S,DUBUQUE,ST,,,IOWA CITY,IA,52240,210 S DUBUQUE ST  IOWA CITY IA 52240,0021.00,41.65856,-91.533043,745,"Alarm system activation, no fire - unintentional",N,20-Jun-13,21:29:56,20-Jun-13,21:33:14,,,20-Jun-13,21:34:18,A,1,10,5,13,0,0,0,0,0,0,449,"Hotel/motel, commercial"
21-Jun-13,06:05:16,13-0002420,0,3,2724,,WAYNE,AVE,,7,IOWA CITY,IA,52240,2724  WAYNE AVE  IOWA CITY IA 52240,0014.00,41.647558,-91.496297,311,"Medical assist, assist EMS crew",N,21-Jun-13,06:04:58,21-Jun-13,06:13:33,,,21-Jun-13,06:17:41,A,1,3-4,0,0,2,6,0,0,0,0,429,Multifamily dwelling
21-Jun-13,10:46:00,13-0002425,0,1,,E,BENTON,ST,,,IOWA CITY,IA,52240, E BENTON ST  IOWA CITY IA 52240,0017.00,0,0,444,Power line down,N,21-Jun-13,10:43:17,21-Jun-13,10:50:11,,,21-Jun-13,11:32:50,B,1,1-2,1,3,0,0,0,0,0,0,960,"Street, Other"
22-Jun-13,00:43:12,13-0002431,0,1,431,N,LUCAS,ST,,,IOWA CITY,IA,52240,431 N LUCAS ST  IOWA CITY IA 52240,0011.00,41.666653,-91.524332,321,"EMS call, excluding vehicle accident with injury",N,22-Jun-13,00:42:26,22-Jun-13,00:46:50,,,22-Jun-13,01:00:02,B,1,1-4,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
22-Jun-13,03:00:52,13-0002436,0,1,,E,BURLINGTON,ST,,,IOWA CITY,IA,52240, E BURLINGTON ST  IOWA CITY IA 52240,0016.00,0,0,311,"Medical assist, assist EMS crew",N,22-Jun-13,02:59:52,22-Jun-13,03:03:16,,,22-Jun-13,03:08:53,B,1,1-4,0,0,1,3,0,0,0,0,962,"Residential street, road or residential driveway"
22-Jun-13,17:44:34,13-0002441,0,1,2458,,BITTERSWEET,CT,,,IOWA CITY,IA,52246,2458  BITTERSWEET CT  IOWA CITY IA 52246,0005.00,41.650108,-91.575232,111,Building fire,N,22-Jun-13,17:43:45,22-Jun-13,17:45:44,,,22-Jun-13,18:56:14,C,1,2-1,5,13,0,0,0,0,0,0,429,Multifamily dwelling
22-Jun-13,21:47:14,13-0002446,0,3,2518,,INDIGO,DR,,,IOWA CITY,IA,52240,2518  INDIGO DR  IOWA CITY IA 52240,0018.00,41.629485,-91.501046,321,"EMS call, excluding vehicle accident with injury",N,22-Jun-13,21:46:05,22-Jun-13,21:51:19,,,22-Jun-13,22:00:36,C,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
23-Jun-13,03:26:05,13-0002451,0,1,314,,MAGOWAN,AVE,,,IOWA CITY,IA,52240,314  MAGOWAN AVE  IOWA CITY IA 52240,0023.00,41.668112,-91.545735,736,CO detector activation due to malfunction,N,23-Jun-13,03:25:02,23-Jun-13,03:33:13,,,23-Jun-13,03:49:21,C,1,1-2,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
23-Jun-13,13:32:30,13-0002457,0,3,1900,,MORNINGSIDE,DR,,,IOWA CITY,IA,52240,1900  MORNINGSIDE DR  IOWA CITY IA 52240,0012.00,41.658714,-91.508543,311,"Medical assist, assist EMS crew",N,23-Jun-13,13:31:38,23-Jun-13,13:37:07,,,23-Jun-13,13:46:10,B,1,30,0,0,1,3,0,0,0,0,215,High school/junior high school/middle school
23-Jun-13,17:50:03,13-0002462,0,3,1219,,KIRKWOOD,AVE,,,IOWA CITY,IA,52242,1219  KIRKWOOD AVE  IOWA CITY IA 52242,0017.00,41.649372,-91.517343,311,"Medical assist, assist EMS crew",N,23-Jun-13,17:49:37,23-Jun-13,17:54:46,,,23-Jun-13,18:26:57,B,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
23-Jun-13,20:40:08,13-0002468,0,3,609,,HOLLYWOOD,BLVD,,,IOWA CITY,IA,52240,609  HOLLYWOOD BLVD  IOWA CITY IA 52240,0018.00,41.64371,-91.527361,321,"EMS call, excluding vehicle accident with injury",N,23-Jun-13,20:40:08,23-Jun-13,20:40:36,,,23-Jun-13,21:30:04,B,1,3-1,1,3,0,0,0,0,0,0,519,"Food and beverage sales, grocery store"
24-Jun-13,10:23:51,13-0002473,0,3,430,,SOUTHGATE,AVE,,,IOWA CITY,IA,52240,430  SOUTHGATE AVE  IOWA CITY IA 52240,0018.00,41.640758,-91.529535,311,"Medical assist, assist EMS crew",N,24-Jun-13,10:23:06,24-Jun-13,10:27:53,,,24-Jun-13,10:34:09,C,1,3-1,0,0,1,3,0,0,0,0,322,Alcohol or substance abuse recovery center
24-Jun-13,15:50:40,13-0002478,0,1,1205,,LAURA,DR,,20,IOWA CITY,IA,52245,1205  LAURA DR  IOWA CITY IA 52245,0001.00,41.684587,-91.540552,113,"Cooking fire, confined to container",N,24-Jun-13,15:49:36,24-Jun-13,15:56:46,,,24-Jun-13,16:22:39,C,1,1-4,5,13,0,0,0,0,0,0,419,1 or 2 family dwelling
24-Jun-13,17:26:54,13-0002483,0,2,300,,GRAND,AVE,,,IOWA CITY,IA,52240,300  GRAND AVE  IOWA CITY IA 52240,0023.00,0,0,324,Motor Vehicle Accident with no injuries,N,24-Jun-13,17:26:14,24-Jun-13,17:30:46,,,24-Jun-13,17:38:01,C,1,2-1,0,0,0,3,1,0,0,0,960,"Street, Other"
25-Jun-13,03:04:55,13-0002488,0,1,,,KIRKWOOD,AVE,,,IOWA CITY,IA,52240,  KIRKWOOD AVE  IOWA CITY IA 52240,0017.00,0,0,311,"Medical assist, assist EMS crew",N,25-Jun-13,03:04:19,25-Jun-13,03:10:26,,,25-Jun-13,03:12:06,C,1,1-2,0,0,1,4,0,0,0,0,963,Street or road in commercial area
25-Jun-13,10:53:09,13-0002493,0,1,1170,E,JEFFERSON,ST,,,IOWA CITY,IA,52240,1170 E JEFFERSON ST  IOWA CITY IA 52240,0012.00,41.661938,-91.516884,311,"Medical assist, assist EMS crew",N,25-Jun-13,10:52:20,25-Jun-13,10:57:40,,,25-Jun-13,11:14:08,A,1,1-4,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
25-Jun-13,14:16:13,13-0002498,0,2,25,,BYINGTON,RD,,,IOWA CITY,IA,52242,25  BYINGTON RD  IOWA CITY IA 52242,0023.00,41.658526,-91.543672,745,"Alarm system activation, no fire - unintentional",N,25-Jun-13,14:15:52,25-Jun-13,14:21:39,,,25-Jun-13,14:34:23,A,1,2-1,4,11,0,0,0,0,0,0,464,"Barracks, dormitory"
26-Jun-13,03:09:43,13-0002503,0,3,3042,,MUSCATINE,AVE,,7,IOWA CITY,IA,52240,3042  MUSCATINE AVE  IOWA CITY IA 52240,0014.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,26-Jun-13,03:09:08,26-Jun-13,03:14:44,,,26-Jun-13,03:26:22,A,1,3-4,0,0,1,3,0,0,0,0,429,Multifamily dwelling
26-Jun-13,12:12:26,13-0002508,0,4,1109,N,DODGE,ST,,,IOWA CITY,IA,52245,1109 N DODGE ST  IOWA CITY IA 52245,0001.00,41.675434,-91.52095,321,"EMS call, excluding vehicle accident with injury",N,26-Jun-13,12:11:22,26-Jun-13,12:14:58,,,26-Jun-13,12:28:25,C,1,4-1,0,0,1,3,0,0,0,0,700,"Manufacturing, processing"
26-Jun-13,14:49:10,13-0002513,0,3,2018,,WATERFRONT,DR,,105,IOWA CITY,IA,52240,2018  WATERFRONT DR  IOWA CITY IA 52240,0018.00,41.639304,-91.528606,311,"Medical assist, assist EMS crew",N,26-Jun-13,14:48:02,26-Jun-13,14:53:03,,,26-Jun-13,15:02:08,C,1,3-1,0,3,2,3,0,0,0,0,599,Business office
26-Jun-13,22:22:55,13-0002518,0,3,2205,,HOLLYWOOD,BLVD,,,IOWA CITY,IA,52240,2205  HOLLYWOOD BLVD  IOWA CITY IA 52240,0018.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,26-Jun-13,22:22:01,26-Jun-13,22:26:05,,,26-Jun-13,22:40:41,C,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
27-Jun-13,11:41:36,13-0002523,0,4,327,S,LUCAS,ST,,C,IOWA CITY,IA,52240,327 S LUCAS ST  IOWA CITY IA 52240,0016.00,0,0,311,"Medical assist, assist EMS crew",N,27-Jun-13,11:40:38,27-Jun-13,11:44:03,,,27-Jun-13,11:56:13,A,1,1-3,0,0,1,3,0,0,0,0,429,Multifamily dwelling
27-Jun-13,15:35:02,13-0002528,0,1,1130,,HOTZ,AVE,,,IOWA CITY,IA,52240,1130  HOTZ AVE  IOWA CITY IA 52240,0012.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,27-Jun-13,15:33:26,27-Jun-13,15:37:57,,,27-Jun-13,15:50:53,A,1,1-4,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
27-Jun-13,23:12:23,13-0002533,0,3,2015,,TAYLOR,DR,,,IOWA CITY,IA,52240,2015  TAYLOR DR  IOWA CITY IA 52240,0018.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,27-Jun-13,23:11:39,27-Jun-13,23:16:16,,,27-Jun-13,23:31:54,A,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
28-Jun-13,11:52:44,13-0002538,0,1,507,E,COLLEGE,ST,,,IOWA CITY,IA,52240,507 E COLLEGE ST  IOWA CITY IA 52240,0016.00,41.658616,-91.52819,321,"EMS call, excluding vehicle accident with injury",N,28-Jun-13,11:51:33,28-Jun-13,11:54:41,,,28-Jun-13,12:02:27,B,1,1-4,1,3,0,0,0,0,0,0,599,Business office
28-Jun-13,23:46:07,13-0002544,0,3,2401,E,HIGHWAY #6,,,,IOWA CITY,IA,52240,2401 E HIGHWAY #6   IOWA CITY IA 52240,0018.00,0,0,311,"Medical assist, assist EMS crew",N,28-Jun-13,23:45:40,28-Jun-13,23:48:30,,,29-Jun-13,00:03:16,B,1,3-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
29-Jun-13,03:43:00,13-0002549,0,3,2303,,MUSCATINE,AVE,,,IOWA CITY,IA,52240,2303  MUSCATINE AVE  IOWA CITY IA 52240,0014.00,41.649476,-91.501463,311,"Medical assist, assist EMS crew",N,29-Jun-13,03:41:38,29-Jun-13,03:46:59,,,29-Jun-13,03:54:30,B,1,3-4,0,0,1,3,0,0,0,0,511,Convenience store
29-Jun-13,12:28:15,13-0002554,0,1,201,S,CLINTON,ST,,STE 300,IOWA CITY,IA,52240,201 S CLINTON ST  IOWA CITY IA 52240,0021.00,41.658976,-91.534741,321,"EMS call, excluding vehicle accident with injury",N,29-Jun-13,12:26:48,29-Jun-13,12:31:00,,,29-Jun-13,12:37:13,A,1,1-2,1,3,0,0,0,0,0,0,340,"Clinics, doctors offices, hemodialysis cntr, other"
29-Jun-13,16:48:43,13-0002560,0,2,2419,,SHADY GLEN,CT,,,IOWA CITY,IA,52246,2419  SHADY GLEN CT  IOWA CITY IA 52246,0004.00,41.649339,-91.57542,321,"EMS call, excluding vehicle accident with injury",N,29-Jun-13,16:48:07,29-Jun-13,16:53:08,,,29-Jun-13,17:13:49,A,1,2-1,1,3,0,0,0,0,0,0,429,Multifamily dwelling
29-Jun-13,23:58:18,13-0002566,0,2,9,,STURGIS CORNER,DR,,,IOWA CITY,IA,52246,9  STURGIS CORNER DR  IOWA CITY IA 52246,0006.00,41.648466,-91.539588,622,No Incident found on arrival at dispatch address,N,29-Jun-13,23:55:49,30-Jun-13,00:03:09,,,30-Jun-13,00:08:00,A,1,2-1,0,0,1,3,0,0,0,0,161,Restaurant or cafeteria
30-Jun-13,02:34:14,13-0002571,0,1,930,E,JEFFERSON,ST,,,IOWA CITY,IA,52240,930 E JEFFERSON ST  IOWA CITY IA 52240,0012.00,0,0,9111,Outdoor Portable Fireplace,N,30-Jun-13,02:33:04,30-Jun-13,02:37:24,,,30-Jun-13,02:51:51,A,1,1-4,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
30-Jun-13,14:05:15,13-0002576,0,3,1408,,KEOKUK,ST,,,IOWA CITY,IA,52240,1408  KEOKUK ST  IOWA CITY IA 52240,0017.00,41.6413,-91.57835,311,"Medical assist, assist EMS crew",N,30-Jun-13,14:02:38,30-Jun-13,14:09:10,,,30-Jun-13,14:16:57,B,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
30-Jun-13,18:50:14,13-0002581,0,2,4,,STURGIS CORNER,DR,,224,IOWA CITY,IA,52240,4  STURGIS CORNER DR  IOWA CITY IA 52240,0006.00,41.649051,-91.539686,111,Building fire,N,30-Jun-13,18:49:25,30-Jun-13,18:55:19,,,30-Jun-13,20:23:49,B,1,2-1,2,6,0,0,0,0,0,0,449,"Hotel/motel, commercial"
30-Jun-13,22:44:22,13-0002586,0,2,424,,MELROSE,CT,,,IOWA CITY,IA,52246,424  MELROSE CT  IOWA CITY IA 52246,0006.00,41.653978,-91.546355,740,"Unintentional transmission of alarm, Other",N,30-Jun-13,22:43:46,30-Jun-13,22:49:10,,,30-Jun-13,22:52:17,B,1,2-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
01-Jul-13,06:53:43,13-0002591,0,2,2423,,WALDEN,RD,,221,IOWA CITY,IA,52240,2423  WALDEN RD  IOWA CITY IA 52240,0004.00,41.648553,-91.575633,311,"Medical assist, assist EMS crew",N,01-Jul-13,06:52:45,01-Jul-13,06:58:59,,,01-Jul-13,07:14:13,C,1,2-1,1,3,0,0,0,0,0,0,459,Residential board and care
01-Jul-13,13:34:27,13-0002596,0,1,20,E,WASHINGTON,ST,,,IOWA CITY,IA,52242,20 E WASHINGTON ST  IOWA CITY IA 52242,0021.00,41.660706,-91.535676,733,Smoke detector activation due to malfunction,N,01-Jul-13,13:33:08,01-Jul-13,13:37:13,,,01-Jul-13,13:52:46,C,1,1-2,5,10,0,0,0,0,0,0,241,"Adult education center, college classroom"
01-Jul-13,17:44:08,13-0002601,0,3,3005,E,COURT,ST,,,IOWA CITY,IA,52240,3005 E COURT ST  IOWA CITY IA 52240,0014.00,41.656843,-91.48973,510,"Person in distress, Other",N,01-Jul-13,17:43:38,01-Jul-13,17:52:05,,,01-Jul-13,18:02:00,C,1,3-4,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
01-Jul-13,20:34:55,13-0002606,0,2,730,,HAWKINS,DR,,,IOWA CITY,IA,52242,730  HAWKINS DR  IOWA CITY IA 52242,0023.00,41.663058,-91.556515,311,"Medical assist, assist EMS crew",N,01-Jul-13,20:34:01,01-Jul-13,20:41:01,,,01-Jul-13,20:48:05,C,1,2-1,0,0,1,3,0,0,0,0,459,Residential board and care
02-Jul-13,06:46:02,13-0002611,0,3,1601,,SPRUCE,CT,,,IOWA CITY,IA,52240,1601  SPRUCE CT  IOWA CITY IA 52240,0017.00,41.642472,-91.513847,321,"EMS call, excluding vehicle accident with injury",N,02-Jul-13,06:45:12,02-Jul-13,06:50:23,,,02-Jul-13,07:15:08,C,1,3-1,1,3,0,0,0,0,0,0,419,1 or 2 family dwelling
02-Jul-13,14:25:53,13-0002616,0,4,701,N,1ST,AVE,,,IOWA CITY,IA,52240,701 N 1ST AVE  IOWA CITY IA 52240,0001.00,0,0,321,"EMS call, excluding vehicle accident with injury",N,02-Jul-13,14:25:00,02-Jul-13,14:29:10,,,02-Jul-13,15:12:09,B,1,4-1,0,0,3,6,0,0,0,0,931,Open land or field
02-Jul-13,18:11:59,13-0002621,0,3,3106,,RAVEN,ST,,,IOWA CITY,IA,52240,3106  RAVEN ST  IOWA CITY IA 52240,0013.00,41.656136,-91.48778,321,"EMS call, excluding vehicle accident with injury",N,02-Jul-13,18:10:40,02-Jul-13,18:17:33,,,02-Jul-13,18:24:00,B,1,3-4,0,0,1,3,0,0,0,0,459,Residential board and care
03-Jul-13,02:07:19,13-0002626,0,3,1930,,LAKESIDE,DR,,,IOWA CITY,IA,52240,1930  LAKESIDE DR  IOWA CITY IA 52240,0018.00,41.633528,-91.508151,733,Smoke detector activation due to malfunction,N,03-Jul-13,02:06:32,03-Jul-13,02:13:02,,,03-Jul-13,02:22:54,B,1,3-1,4,1,0,0,0,0,0,9,213,"Elementary school, including kindergarten"
03-Jul-13,10:25:39,13-0002631,0,3,1843,,LOWER MUSCATINE,RD,,,IOWA CITY,IA,52240,1843  LOWER MUSCATINE RD  IOWA CITY IA 52240,0017.00,41.644408,-91.509681,321,"EMS call, excluding vehicle accident with injury",N,03-Jul-13,10:24:11,03-Jul-13,10:27:48,,,03-Jul-13,10:39:24,C,1,3-1,1,3,0,0,0,0,0,0,340,"Clinics, doctors offices, hemodialysis cntr, other"
